date,date_block_num,shop_id,item_id,item_price,item_cnt_day
20.04.2014,15,27,22060,415.92,1.0
20.04.2014,15,25,21404,399.0,4.0
20.04.2014,15,28,6083,1599.0,1.0
20.04.2014,15,28,1501,2999.0,1.0
20.04.2014,15,28,21421,249.0,1.0
20.04.2014,15,28,5663,3190.0,1.0
20.04.2014,15,25,20103,149.0,1.0
20.04.2014,15,30,1905,249.0,1.0
20.04.2014,15,28,5816,1199.0,1.0
20.04.2014,15,28,20949,5.0,23.0
20.04.2014,15,28,5822,1049.0,2.0
20.04.2014,15,44,11925,549.0,1.0
20.04.2014,15,28,8566,249.0,1.0
20.04.2014,15,25,21383,749.0,1.0
20.04.2014,15,51,12134,184.0,1.0
20.04.2014,15,26,19602,149.0,1.0
20.04.2014,15,25,21384,399.0,2.0
20.04.2014,15,28,951,2599.0,1.0
20.04.2014,15,28,6090,999.0,1.0
20.04.2014,15,28,15929,1099.0,1.0
20.04.2014,15,26,19597,149.0,1.0
20.04.2014,15,28,6086,399.0,1.0
20.04.2014,15,54,12134,299.0,1.0
20.04.2014,15,28,1830,599.0,1.0
20.04.2014,15,25,20096,230.07,1.0
20.04.2014,15,25,14733,149.0,2.0
20.04.2014,15,44,11811,1599.0,1.0
20.04.2014,15,28,21404,399.0,6.0
20.04.2014,15,44,11922,549.0,1.0
20.04.2014,15,28,15931,1999.0,1.0
20.04.2014,15,54,12165,269.0,2.0
20.04.2014,15,28,14435,299.0,1.0
20.04.2014,15,28,16056,699.0,1.0
20.04.2014,15,25,21351,149.0,1.0
20.04.2014,15,28,950,2599.0,2.0
20.04.2014,15,27,3734,2599.0,1.0
20.04.2014,15,28,15616,499.0,1.0
20.04.2014,15,29,1855,1199.0,1.0
20.04.2014,15,28,7485,449.0,1.0
20.04.2014,15,28,7459,299.0,1.0
20.04.2014,15,25,14249,199.0,1.0
20.04.2014,15,27,1759,299.0,1.0
20.04.2014,15,25,18849,149.0,1.0
20.04.2014,15,51,10498,657.0,1.0
20.04.2014,15,52,14228,99.0,1.0
20.04.2014,15,27,5241,1999.0,1.0
20.04.2014,15,28,13829,349.0,1.0
20.04.2014,15,28,7206,199.0,1.0
20.04.2014,15,27,2446,999.0,1.0
20.04.2014,15,28,7207,199.0,1.0
20.04.2014,15,28,10395,399.0,1.0
20.04.2014,15,25,18848,149.0,1.0
20.04.2014,15,27,16549,199.0,1.0
20.04.2014,15,27,2101,699.0,1.0
20.04.2014,15,51,8671,205.0,1.0
20.04.2014,15,28,10688,750.0,1.0
20.04.2014,15,44,4637,799.0,1.0
20.04.2014,15,30,2416,448.7,1.0
20.04.2014,15,25,17855,399.0,1.0
20.04.2014,15,28,7259,299.0,1.0
20.04.2014,15,27,16444,449.0,1.0
20.04.2014,15,27,16445,399.0,1.0
20.04.2014,15,28,13676,199.0,1.0
20.04.2014,15,27,16514,149.0,1.0
20.04.2014,15,51,10497,268.0,1.0
20.04.2014,15,25,17865,99.0,1.0
20.04.2014,15,28,7432,299.0,1.0
20.04.2014,15,28,7893,1690.0,1.0
20.04.2014,15,30,4870,799.0,1.0
20.04.2014,15,25,18843,199.0,1.0
20.04.2014,15,25,12962,199.0,1.0
20.04.2014,15,27,4604,399.0,1.0
20.04.2014,15,27,1511,799.0,1.0
20.04.2014,15,25,12942,149.0,1.0
20.04.2014,15,51,7518,125.0,1.0
20.04.2014,15,27,4557,399.0,1.0
20.04.2014,15,27,1480,499.0,1.0
20.04.2014,15,29,1511,799.0,1.0
20.04.2014,15,41,17867,132.67,1.0
20.04.2014,15,28,16233,1999.0,1.0
20.04.2014,15,28,2766,274.0,1.0
20.04.2014,15,52,14227,99.0,1.0
20.04.2014,15,54,12717,149.0,1.0
20.04.2014,15,41,1377,699.3,1.0
20.04.2014,15,27,951,2599.0,2.0
20.04.2014,15,28,2470,299.0,1.0
20.04.2014,15,27,5275,1199.0,1.0
20.04.2014,15,51,10718,237.0,1.0
20.04.2014,15,27,5272,299.0,1.0
20.04.2014,15,29,1916,249.0,1.0
20.04.2014,15,25,12809,199.0,1.0
20.04.2014,15,28,2466,299.0,1.0
20.04.2014,15,27,5035,1499.0,2.0
20.04.2014,15,28,2687,2699.0,1.0
20.04.2014,15,41,2197,498.0,1.0
20.04.2014,15,28,1439,1000.0,1.0
20.04.2014,15,30,2815,2999.0,1.0
20.04.2014,15,25,18836,199.0,1.0
20.04.2014,15,28,6717,299.0,1.0
20.04.2014,15,27,1921,249.0,1.0
20.04.2014,15,28,16146,1399.0,1.0
20.04.2014,15,28,13888,349.0,2.0
20.04.2014,15,28,2810,1999.0,1.0
20.04.2014,15,26,1501,2999.0,1.0
20.04.2014,15,26,2446,999.0,1.0
20.04.2014,15,25,12472,199.0,1.0
20.04.2014,15,27,15769,199.0,1.0
20.04.2014,15,29,6492,699.0,1.0
20.04.2014,15,41,19597,149.0,1.0
20.04.2014,15,25,18284,199.0,1.0
20.04.2014,15,28,13890,399.0,1.0
20.04.2014,15,44,12533,199.0,1.0
20.04.2014,15,25,12491,199.0,1.0
20.04.2014,15,27,15631,399.0,1.0
20.04.2014,15,28,2814,899.0,6.0
20.04.2014,15,28,2914,699.0,1.0
20.04.2014,15,28,2890,1399.0,1.0
20.04.2014,15,27,15615,399.0,2.0
20.04.2014,15,25,18325,199.0,1.0
20.04.2014,15,44,12482,649.0,1.0
20.04.2014,15,25,18100,299.0,1.0
20.04.2014,15,25,18350,98.0,1.0
20.04.2014,15,54,11903,349.0,1.0
20.04.2014,15,25,17980,149.0,1.0
20.04.2014,15,25,17982,149.0,1.0
20.04.2014,15,28,7288,399.0,1.0
20.04.2014,15,25,12419,58.0,1.0
20.04.2014,15,28,10576,249.0,1.0
20.04.2014,15,28,7096,799.0,1.0
20.04.2014,15,44,7856,799.0,1.0
20.04.2014,15,26,2268,2399.0,1.0
20.04.2014,15,29,6466,699.0,1.0
20.04.2014,15,25,18255,199.0,1.0
20.04.2014,15,26,1511,799.0,1.0
20.04.2014,15,40,20949,5.0,3.0
20.04.2014,15,25,17510,849.0,1.0
20.04.2014,15,28,2178,249.0,1.0
20.04.2014,15,27,16876,399.0,1.0
20.04.2014,15,27,1905,249.0,1.0
20.04.2014,15,28,21968,639.0,1.0
20.04.2014,15,28,7815,4091.0,1.0
20.04.2014,15,28,10376,399.0,1.0
20.04.2014,15,27,16953,149.0,1.0
20.04.2014,15,25,17527,199.0,1.0
20.04.2014,15,26,2814,899.0,3.0
20.04.2014,15,41,2921,599.0,1.0
20.04.2014,15,28,13881,599.0,2.0
20.04.2014,15,27,15811,199.0,1.0
20.04.2014,15,28,2129,299.0,1.0
20.04.2014,15,26,2893,699.0,1.0
20.04.2014,15,41,17163,132.67,1.0
20.04.2014,15,28,2934,599.0,1.0
20.04.2014,15,41,1364,599.0,1.0
20.04.2014,15,26,2815,2999.0,1.0
20.04.2014,15,27,16085,399.0,1.0
20.04.2014,15,51,8685,114.0,1.0
20.04.2014,15,25,18186,299.0,1.0
20.04.2014,15,25,18253,299.0,1.0
20.04.2014,15,26,1811,1609.0,1.0
20.04.2014,15,25,18254,199.0,1.0
20.04.2014,15,30,3328,999.0,1.0
20.04.2014,15,54,16641,349.0,1.0
20.04.2014,15,28,22167,299.0,1.0
20.04.2014,15,30,6134,419.3,1.0
20.04.2014,15,27,4870,799.0,1.0
20.04.2014,15,51,12013,67.0,1.0
20.04.2014,15,27,3928,2799.0,1.0
20.04.2014,15,25,13206,1699.0,1.0
20.04.2014,15,27,5962,599.0,1.0
20.04.2014,15,28,3932,1799.0,1.0
20.04.2014,15,29,19855,149.0,1.0
20.04.2014,15,25,18716,149.0,1.0
20.04.2014,15,25,19369,549.0,1.0
20.04.2014,15,28,7006,2999.0,1.0
20.04.2014,15,29,19828,499.0,1.0
20.04.2014,15,28,1406,999.0,1.0
20.04.2014,15,27,1440,1500.0,1.0
20.04.2014,15,27,1406,999.0,1.0
20.04.2014,15,28,1306,299.0,1.0
20.04.2014,15,28,15044,699.0,1.0
20.04.2014,15,28,7003,699.0,1.0
20.04.2014,15,25,13516,3190.0,1.0
20.04.2014,15,28,3928,2799.0,2.0
20.04.2014,15,41,1811,1609.0,1.0
20.04.2014,15,27,1377,699.0,1.0
20.04.2014,15,28,6570,2999.0,1.0
20.04.2014,15,27,3869,1399.0,1.0
20.04.2014,15,25,18491,199.0,1.0
20.04.2014,15,25,18612,199.0,1.0
20.04.2014,15,44,5066,299.0,1.0
20.04.2014,15,25,14481,148.0,1.0
20.04.2014,15,28,1441,500.0,2.0
20.04.2014,15,27,3424,999.0,1.0
20.04.2014,15,54,16604,749.0,2.0
20.04.2014,15,41,21404,399.0,1.0
20.04.2014,15,25,16603,399.0,1.0
20.04.2014,15,27,5823,2599.0,2.0
20.04.2014,15,28,13071,599.0,1.0
20.04.2014,15,30,3832,699.0,1.0
20.04.2014,15,30,3662,399.0,1.0
20.04.2014,15,25,19422,349.0,1.0
20.04.2014,15,27,2915,2999.0,1.0
20.04.2014,15,25,13396,14489.7,1.0
20.04.2014,15,54,11757,28.0,1.0
20.04.2014,15,27,5583,699.0,1.0
20.04.2014,15,27,3140,1130.0,1.0
20.04.2014,15,27,4628,299.0,1.0
20.04.2014,15,25,16541,399.0,1.0
20.04.2014,15,27,5822,1049.0,1.0
20.04.2014,15,28,3896,299.0,1.0
20.04.2014,15,30,3652,199.0,1.0
20.04.2014,15,28,16170,1999.0,1.0
20.04.2014,15,28,9862,399.0,1.0
20.04.2014,15,28,6675,22990.0,1.0
20.04.2014,15,25,12963,249.0,1.0
20.04.2014,15,28,7018,1199.0,1.0
20.04.2014,15,28,15063,449.0,2.0
20.04.2014,15,28,4271,2799.0,1.0
20.04.2014,15,27,3708,1599.0,1.0
20.04.2014,15,29,1364,599.0,1.0
20.04.2014,15,44,4394,2599.0,1.0
20.04.2014,15,25,13670,119.0,1.0
20.04.2014,15,28,2678,699.0,1.0
20.04.2014,15,27,3535,999.0,1.0
20.04.2014,15,51,14668,288.0,1.0
20.04.2014,15,27,3329,2499.0,2.0
20.04.2014,15,28,1449,599.0,1.0
20.04.2014,15,51,7815,4486.0,1.0
20.04.2014,15,30,6247,399.0,1.0
20.04.2014,15,25,12967,199.0,1.0
20.04.2014,15,27,5060,299.0,1.0
20.04.2014,15,28,6567,1249.0,1.0
20.04.2014,15,25,18529,169.0,1.0
20.04.2014,15,25,13829,349.0,1.0
20.04.2014,15,41,2814,899.0,2.0
20.04.2014,15,25,12972,199.0,1.0
20.04.2014,15,25,16426,199.0,1.0
20.04.2014,15,27,6085,2199.0,1.0
20.04.2014,15,25,16787,2599.0,1.0
20.04.2014,15,27,1315,449.0,1.0
20.04.2014,15,27,5642,2290.0,1.0
20.04.2014,15,30,2814,887.75,4.0
20.04.2014,15,25,18925,149.0,1.0
20.04.2014,15,30,3689,899.0,1.0
20.04.2014,15,30,3489,1499.0,1.0
20.04.2014,15,28,7004,999.0,1.0
20.04.2014,15,25,12974,249.0,1.0
